"","Taxon","State"
"Gyalecta_ulmi","Gyalecta_ulmi","Absent"
"Gyalidea_praetermissa","Gyalidea_praetermissa","Absent"
"Coccomycetella_richardsonii","Coccomycetella_richardsonii","Absent"
"Odontotrema_phacidiellum","Odontotrema_phacidiellum","Absent"
"Odontotrema_phacidioides","Odontotrema_phacidioides","Absent"
"Petractis_clausa","Petractis_clausa","Present"
"Petractis_luetkemuelleri","Petractis_luetkemuelleri","Present"
"Petractis_nodispora","Petractis_nodispora","Present"
"Phlyctis_agelaea","Phlyctis_agelaea","Absent"
"Phlyctis_argena","Phlyctis_argena","Absent"
"Myeloconis_fecunda","Myeloconis_fecunda","Absent"
"Porina_aenea","Porina_aenea","Absent"
"Porina_alba","Porina_alba","Absent"
"Porina_atrocoerulea","Porina_atrocoerulea","Absent"
"Porina_byssophila","Porina_byssophila","Absent"
"Porina_epiphylla","Porina_epiphylla","Absent"
"Porina_exocha","Porina_exocha","Absent"
"Porina_fusca","Porina_fusca","Absent"
"Porina_guianensis","Porina_guianensis","Absent"
"Porina_internigrans","Porina_internigrans","Absent"
"Porina_karnatakensis","Porina_karnatakensis","Absent"
"Porina_lectissima","Porina_lectissima","Absent"
"Porina_limbulata","Porina_limbulata","Absent"
"Porina_lucida","Porina_lucida","Absent"
"Porina_mastoidea","Porina_mastoidea","Absent"
"Porina_mirabilis","Porina_mirabilis","Absent"
"Porina_nitidula","Porina_nitidula","Absent"
"Porina_nucula","Porina_nucula","Absent"
"Porina_papillifera","Porina_papillifera","Absent"
"Porina_radiata","Porina_radiata","Absent"
"Porina_repanda","Porina_repanda","Absent"
"Porina_rubentior","Porina_rubentior","Absent"
"Porina_rubescens","Porina_rubescens","Absent"
"Porina_rufula","Porina_rufula","Absent"
"Porina_simulans","Porina_simulans","Absent"
"Porina_subepiphylla","Porina_subepiphylla","Absent"
"Porina_subnitidula","Porina_subnitidula","Absent"
"Trichothelium_annulatum","Trichothelium_annulatum","Absent"
"Trichothelium_epiphyllum","Trichothelium_epiphyllum","Absent"
"Trichothelium_pallidisetum","Trichothelium_pallidisetum","Absent"
"Rhexophiale_rhexoblephara","Rhexophiale_rhexoblephara","Absent"
"Sagiolechia_protuberans","Sagiolechia_protuberans","Absent"
"Absconditella_lignicola","Absconditella_lignicola","Absent"
"Absconditella_sphagnorum","Absconditella_sphagnorum","Absent"
"Acarosporina_microspora","Acarosporina_microspora","Absent"
"Bryodiscus_arctoalpinus","Bryodiscus_arctoalpinus","Absent"
"Carestiella_socia","Carestiella_socia","Absent"
"Conotrema_stictideum","Conotrema_stictideum","Absent"
"Cryptodiscus_foveolaris","Cryptodiscus_foveolaris","Absent"
"Cryptodiscus_gloeocapsa","Cryptodiscus_gloeocapsa","Present"
"Cryptodiscus_incolor","Cryptodiscus_incolor","Absent"
"Cryptodiscus_pallidus","Cryptodiscus_pallidus","Absent"
"Cryptodiscus_pini","Cryptodiscus_pini","Absent"
"Cryptodiscus_tabularum","Cryptodiscus_tabularum","Absent"
"Cyanodermella_viridula","Cyanodermella_viridula","Absent"
"Glomerobolus_gelineus","Glomerobolus_gelineus","Absent"
"Ingvariella_bispora","Ingvariella_bispora","Absent"
"Odontotrema_cassiopes","Odontotrema_cassiopes","Absent"
"Odontotrema_diffindens","Odontotrema_diffindens","Absent"
"Ostropa_barbara","Ostropa_barbara","Absent"
"Schizoxylon_albescens","Schizoxylon_albescens","Absent"
"Sphaeropezia_lyckselensis","Sphaeropezia_lyckselensis","Absent"
"Sphaeropezia_mycoblasti","Sphaeropezia_mycoblasti","Absent"
"Sphaeropezia_ochrolechiae","Sphaeropezia_ochrolechiae","Absent"
"Stictis_brunnescens","Stictis_brunnescens","Absent"
"Stictis_confusa","Stictis_confusa","Absent"
"Stictis_mollis","Stictis_mollis","Absent"
"Stictis_populorum","Stictis_populorum","Absent"
"Stictis_radiata","Stictis_radiata","Absent"
"Stictis_urceolatum","Stictis_urceolatum","Absent"
"Agyrium_rufum","Agyrium_rufum","Absent"
"Aspicilia_myrinii","Aspicilia_myrinii","Absent"
"Coccotrema_coccophorum","Coccotrema_coccophorum","Present"
"Coccotrema_cucurbitula","Coccotrema_cucurbitula","Present"
"Coccotrema_maritimum","Coccotrema_maritimum","Present"
"Coccotrema_pocillarium","Coccotrema_pocillarium","Present"
"Gyalectaria_diluta","Gyalectaria_diluta","Absent"
"Gyalectaria_gyalectoides","Gyalectaria_gyalectoides","Absent"
"Gyalectaria_jamesii","Gyalectaria_jamesii","Absent"
"Siphula_complanata","Siphula_complanata","Absent"
"Siphula_elixii","Siphula_elixii","Absent"
"Siphula_foliacea","Siphula_foliacea","Absent"
"Siphula_georginae","Siphula_georginae","Absent"
"Chirleja_buckii","Chirleja_buckii","Absent"
"Dibaeis_absoluta","Dibaeis_absoluta","Absent"
"Dibaeis_baeomyces","Dibaeis_baeomyces","Absent"
"Endocena_informis","Endocena_informis","Absent"
"Icmadophila_ericetorum","Icmadophila_ericetorum","Absent"
"Icmadophila_japonica","Icmadophila_japonica","Absent"
"Siphula_caracassana","Siphula_caracassana","Absent"
"Siphula_ceratites","Siphula_ceratites","Absent"
"Siphula_coriacea","Siphula_coriacea","Absent"
"Siphula_decumbens","Siphula_decumbens","Absent"
"Siphula_dissoluta","Siphula_dissoluta","Absent"
"Siphula_fastigiata","Siphula_fastigiata","Absent"
"Siphula_pickeringii","Siphula_pickeringii","Absent"
"Siphula_polyschides","Siphula_polyschides","Absent"
"Siphula_pteruloides","Siphula_pteruloides","Absent"
"Thamnolia_subuliformis","Thamnolia_subuliformis","Absent"
"Thamnolia_vermicularis","Thamnolia_vermicularis","Absent"
"Aspicilia_aquatica","Aspicilia_aquatica","Absent"
"Aspicilia_berntii","Aspicilia_berntii","Absent"
"Aspicilia_caesiocinerea","Aspicilia_caesiocinerea","Absent"
"Aspicilia_calcitrapa","Aspicilia_calcitrapa","Absent"
"Aspicilia_cinerea","Aspicilia_cinerea","Absent"
"Aspicilia_coronata","Aspicilia_coronata","Absent"
"Aspicilia_cuprea","Aspicilia_cuprea","Absent"
"Aspicilia_cupreogrisea","Aspicilia_cupreogrisea","Absent"
"Aspicilia_cyanescens","Aspicilia_cyanescens","Absent"
"Aspicilia_dendroplaca","Aspicilia_dendroplaca","Absent"
"Aspicilia_desertorum","Aspicilia_desertorum","Absent"
"Aspicilia_dudinensis","Aspicilia_dudinensis","Absent"
"Aspicilia_epiglypta","Aspicilia_epiglypta","Absent"
"Aspicilia_farinosa","Aspicilia_farinosa","Absent"
"Aspicilia_fluviatilis","Aspicilia_fluviatilis","Absent"
"Aspicilia_gibbosa","Aspicilia_gibbosa","Absent"
"Aspicilia_granulosa","Aspicilia_granulosa","Absent"
"Aspicilia_haeyrenii","Aspicilia_haeyrenii","Absent"
"Aspicilia_indissimilis","Aspicilia_indissimilis","Absent"
"Aspicilia_laevata","Aspicilia_laevata","Absent"
"Aspicilia_leprosescens","Aspicilia_leprosescens","Absent"
"Aspicilia_mashiginensis","Aspicilia_mashiginensis","Absent"
"Aspicilia_mastrucata","Aspicilia_mastrucata","Absent"
"Aspicilia_nikrapensis","Aspicilia_nikrapensis","Absent"
"Aspicilia_permutata","Aspicilia_permutata","Absent"
"Aspicilia_prestensis","Aspicilia_prestensis","Absent"
"Aspicilia_rivulicola","Aspicilia_rivulicola","Absent"
"Aspicilia_simoensis","Aspicilia_simoensis","Absent"
"Aspicilia_subdepressa","Aspicilia_subdepressa","Absent"
"Aspicilia_subradians","Aspicilia_subradians","Absent"
"Aspicilia_supertegens","Aspicilia_supertegens","Absent"
"Aspicilia_vagans","Aspicilia_vagans","Absent"
"Aspicilia_verrucigera","Aspicilia_verrucigera","Absent"
"Aspicilia_verruculosa","Aspicilia_verruculosa","Absent"
"Aspicilia_virginea","Aspicilia_virginea","Absent"
"Aspicilia_zonata","Aspicilia_zonata","Absent"
"Circinaria_affinis","Circinaria_affinis","Absent"
"Circinaria_alpicola","Circinaria_alpicola","Absent"
"Circinaria_arida","Circinaria_arida","Absent"
"Circinaria_aschabadensis","Circinaria_aschabadensis","Absent"
"Circinaria_calcarea","Circinaria_calcarea","Absent"
"Circinaria_cerebroides","Circinaria_cerebroides","Absent"
"Circinaria_contorta","Circinaria_contorta","Absent"
"Circinaria_emiliae","Circinaria_emiliae","Absent"
"Circinaria_esculenta","Circinaria_esculenta","Absent"
"Circinaria_fruticulosa","Circinaria_fruticulosa","Absent"
"Circinaria_gyrosa","Circinaria_gyrosa","Absent"
"Circinaria_hispida","Circinaria_hispida","Absent"
"Circinaria_jussuffii","Circinaria_jussuffii","Absent"
"Circinaria_lacunosa","Circinaria_lacunosa","Absent"
"Circinaria_rostamii","Circinaria_rostamii","Absent"
"Circinaria_sphaerothallina","Circinaria_sphaerothallina","Absent"
"Lobothallia_alphoplaca","Lobothallia_alphoplaca","Absent"
"Lobothallia_cernohorskyana","Lobothallia_cernohorskyana","Absent"
"Lobothallia_melanaspis","Lobothallia_melanaspis","Absent"
"Lobothallia_praeradiosa","Lobothallia_praeradiosa","Absent"
"Lobothallia_radiosa","Lobothallia_radiosa","Absent"
"Lobothallia_recedens","Lobothallia_recedens","Absent"
"Megaspora_rimisorediata","Megaspora_rimisorediata","Absent"
"Megaspora_verrucosa","Megaspora_verrucosa","Absent"
"Microcalicium_ahlneri","Microcalicium_ahlneri","Absent"
"Microcalicium_arenarium","Microcalicium_arenarium","Absent"
"Microcalicium_disseminatum","Microcalicium_disseminatum","Absent"
"Miltidea_ceroplasta","Miltidea_ceroplasta","Absent"
"Ochrolechia_androgyna","Ochrolechia_androgyna","Absent"
"Ochrolechia_balcanica","Ochrolechia_balcanica","Absent"
"Ochrolechia_frigida","Ochrolechia_frigida","Absent"
"Ochrolechia_juvenalis","Ochrolechia_juvenalis","Absent"
"Ochrolechia_microstictoides","Ochrolechia_microstictoides","Absent"
"Ochrolechia_oregonensis","Ochrolechia_oregonensis","Absent"
"Ochrolechia_pallescens","Ochrolechia_pallescens","Absent"
"Ochrolechia_parella","Ochrolechia_parella","Absent"
"Ochrolechia_peruensis","Ochrolechia_peruensis","Absent"
"Ochrolechia_subpallescens","Ochrolechia_subpallescens","Absent"
"Ochrolechia_subviridis","Ochrolechia_subviridis","Absent"
"Ochrolechia_szatalaensis","Ochrolechia_szatalaensis","Absent"
"Ochrolechia_tartarea","Ochrolechia_tartarea","Absent"
"Ochrolechia_trochophora","Ochrolechia_trochophora","Absent"
"Ochrolechia_turneri","Ochrolechia_turneri","Absent"
"Ochrolechia_upsaliensis","Ochrolechia_upsaliensis","Absent"
"Ochrolechia_yasudae","Ochrolechia_yasudae","Absent"
"Loxosporopsis_corallifera","Loxosporopsis_corallifera","Absent"
"Pertusaria_alpina","Pertusaria_alpina","Absent"
"Pertusaria_californica","Pertusaria_californica","Absent"
"Pertusaria_carneopallida","Pertusaria_carneopallida","Absent"
"Pertusaria_cineraria","Pertusaria_cineraria","Absent"
"Pertusaria_coccodes","Pertusaria_coccodes","Absent"
"Pertusaria_coronata","Pertusaria_coronata","Absent"
"Pertusaria_dehiscens","Pertusaria_dehiscens","Absent"
"Pertusaria_flavicans","Pertusaria_flavicans","Absent"
"Pertusaria_flavicunda","Pertusaria_flavicunda","Absent"
"Pertusaria_flavida","Pertusaria_flavida","Absent"
"Pertusaria_gibberosa","Pertusaria_gibberosa","Absent"
"Pertusaria_graphica","Pertusaria_graphica","Absent"
"Pertusaria_hermaka","Pertusaria_hermaka","Absent"
"Pertusaria_hymenea","Pertusaria_hymenea","Absent"
"Pertusaria_kalelae","Pertusaria_kalelae","Absent"
"Pertusaria_lactescens","Pertusaria_lactescens","Absent"
"Pertusaria_laeviganda","Pertusaria_laeviganda","Absent"
"Pertusaria_lecanina","Pertusaria_lecanina","Absent"
"Pertusaria_leioplaca","Pertusaria_leioplaca","Absent"
"Pertusaria_mesotropa","Pertusaria_mesotropa","Absent"
"Pertusaria_oculata","Pertusaria_oculata","Absent"
"Pertusaria_paramerae","Pertusaria_paramerae","Absent"
"Pertusaria_pentelici","Pertusaria_pentelici","Absent"
"Pertusaria_pertusa","Pertusaria_pertusa","Absent"
"Pertusaria_plittiana","Pertusaria_plittiana","Absent"
"Pertusaria_pupillaris","Pertusaria_pupillaris","Absent"
"Pertusaria_pustulata","Pertusaria_pustulata","Absent"
"Pertusaria_rhodiensis","Pertusaria_rhodiensis","Absent"
"Pertusaria_saximontana","Pertusaria_saximontana","Absent"
"Pertusaria_signyae","Pertusaria_signyae","Absent"
"Pertusaria_subobductans","Pertusaria_subobductans","Absent"
"Pertusaria_subverrucosa","Pertusaria_subverrucosa","Absent"
"Pertusaria_tejocotensis","Pertusaria_tejocotensis","Absent"
"Pertusaria_variolosa","Pertusaria_variolosa","Absent"
"Pertusaria_werneriana","Pertusaria_werneriana","Absent"
"Pertusaria_xanthoplaca","Pertusaria_xanthoplaca","Absent"
"Pertusaria_hemisphaerica","Pertusaria_hemisphaerica","Absent"
"Pertusaria_lactea","Pertusaria_lactea","Absent"
"Varicellaria_culbersonii","Varicellaria_culbersonii","Absent"
"Varicellaria_rhodocarpa","Varicellaria_rhodocarpa","Absent"
"Varicellaria_velata","Varicellaria_velata","Absent"
"Pertusaria_albescens","Pertusaria_albescens","Absent"
"Pertusaria_amara","Pertusaria_amara","Absent"
"Pertusaria_aspergilla","Pertusaria_aspergilla","Absent"
"Pertusaria_corallina","Pertusaria_corallina","Absent"
"Pertusaria_corallophora","Pertusaria_corallophora","Absent"
"Pertusaria_dactylina","Pertusaria_dactylina","Absent"
"Pertusaria_erubescens","Pertusaria_erubescens","Absent"
"Pertusaria_erythrella","Pertusaria_erythrella","Absent"
"Pertusaria_excludens","Pertusaria_excludens","Absent"
"Pertusaria_mammosa","Pertusaria_mammosa","Absent"
"Pertusaria_ophthalmiza","Pertusaria_ophthalmiza","Absent"
"Pertusaria_panyrga","Pertusaria_panyrga","Absent"
"Pertusaria_scaberula","Pertusaria_scaberula","Absent"
"Pertusaria_subventosa","Pertusaria_subventosa","Absent"
"Pertusaria_trachythallina","Pertusaria_trachythallina","Absent"
"Protothelenella_corrosa","Protothelenella_corrosa","Absent"
"Protothelenella_sphinctrinoidella","Protothelenella_sphinctrinoidella","Absent"
"Loxospora_cismonica","Loxospora_cismonica","Absent"
"Loxospora_elatina","Loxospora_elatina","Absent"
"Loxospora_lecanoriformis","Loxospora_lecanoriformis","Absent"
"Loxospora_ochrophaea","Loxospora_ochrophaea","Absent"
"Schaereria_corticola","Schaereria_corticola","Absent"
"Schaereria_dolodes","Schaereria_dolodes","Absent"
"Schaereria_fuscocinerea","Schaereria_fuscocinerea","Absent"
"Chromatochlamys_muscorum","Chromatochlamys_muscorum","Absent"
"Thelenella_antarctica","Thelenella_antarctica","Absent"
"Thrombium_epigaeum","Thrombium_epigaeum","Absent"
"Lithographa_tesserata","Lithographa_tesserata","Absent"
"Orceolina_antarctica","Orceolina_antarctica","Absent"
"Orceolina_kerguelensis","Orceolina_kerguelensis","Absent"
"Placopsis_argillacea","Placopsis_argillacea","Absent"
"Placopsis_bicolor","Placopsis_bicolor","Present"
"Placopsis_contortuplicata","Placopsis_contortuplicata","Present"
"Placopsis_cribellans","Placopsis_cribellans","Present"
"Placopsis_gelida","Placopsis_gelida","Present"
"Placopsis_lambii","Placopsis_lambii","Present"
"Placopsis_macrophthalma","Placopsis_macrophthalma","Present"
"Placopsis_parellina","Placopsis_parellina","Present"
"Placopsis_perrugosa","Placopsis_perrugosa","Present"
"Placopsis_pycnotheca","Placopsis_pycnotheca","Present"
"Placopsis_rhodophthalma","Placopsis_rhodophthalma","Present"
"Placopsis_stellata","Placopsis_stellata","Present"
"Placopsis_subparellina","Placopsis_subparellina","Present"
"Placynthiella_icmalea","Placynthiella_icmalea","Absent"
"Placynthiella_oligotropha","Placynthiella_oligotropha","Absent"
"Placynthiella_uliginosa","Placynthiella_uliginosa","Absent"
"Rimularia_psephota","Rimularia_psephota","Absent"
"Thamnochrolechia_verticillata","Thamnochrolechia_verticillata","Absent"
"Trapelia_chiodectonoides","Trapelia_chiodectonoides","Absent"
"Trapelia_coarctata","Trapelia_coarctata","Absent"
"Trapelia_involuta","Trapelia_involuta","Absent"
"Trapelia_placodioides","Trapelia_placodioides","Absent"
"Trapeliopsis_bisorediata","Trapeliopsis_bisorediata","Absent"
"Trapeliopsis_californica","Trapeliopsis_californica","Absent"
"Trapeliopsis_flexuosa","Trapeliopsis_flexuosa","Absent"
"Trapeliopsis_glaucolepidea","Trapeliopsis_glaucolepidea","Absent"
"Trapeliopsis_granulosa","Trapeliopsis_granulosa","Absent"
"Trapeliopsis_percrenata","Trapeliopsis_percrenata","Absent"
"Trapeliopsis_pseudogranulosa","Trapeliopsis_pseudogranulosa","Absent"
"Trapeliopsis_steppicus","Trapeliopsis_steppicus","Absent"
"Trapeliopsis_viridescens","Trapeliopsis_viridescens","Absent"
"Trapeliopsis_wallrothii","Trapeliopsis_wallrothii","Absent"
"Xylographa_isidiosa","Xylographa_isidiosa","Absent"
"Xylographa_opegraphella","Xylographa_opegraphella","Absent"
"Xylographa_parallela","Xylographa_parallela","Absent"
"Xylographa_trunciseda","Xylographa_trunciseda","Absent"
"Xylographa_vitiligo","Xylographa_vitiligo","Absent"
"Ropalospora_chloranta","Ropalospora_chloranta","Absent"
"Ropalospora_phaeoplaca","Ropalospora_phaeoplaca","Absent"
"Elixia_flexella","Elixia_flexella","Absent"
"Boreoplaca_ultrafrigida","Boreoplaca_ultrafrigida","Absent"
"Hypocenomyce_australis","Hypocenomyce_australis","Absent"
"Hypocenomyce_scalaris","Hypocenomyce_scalaris","Absent"
"Hypocenomyce_tinderryensis","Hypocenomyce_tinderryensis","Absent"
"Ophioparma_handelii","Ophioparma_handelii","Absent"
"Ophioparma_lapponica","Ophioparma_lapponica","Absent"
"Ophioparma_ventosa","Ophioparma_ventosa","Absent"
"Fulgidea_oligospora","Fulgidea_oligospora","Absent"
"Fulgidea_sierrae","Fulgidea_sierrae","Absent"
"Lasallia_asiae_orientalis","Lasallia_asiae_orientalis","Absent"
"Lasallia_hispanica","Lasallia_hispanica","Absent"
"Lasallia_papulosa","Lasallia_papulosa","Absent"
"Lasallia_pennsylvanica","Lasallia_pennsylvanica","Absent"
"Lasallia_pertusa","Lasallia_pertusa","Absent"
"Lasallia_pustulata","Lasallia_pustulata","Absent"
"Lasallia_rossica","Lasallia_rossica","Absent"
"Umbilicaria_africana","Umbilicaria_africana","Absent"
"Umbilicaria_americana","Umbilicaria_americana","Absent"
"Umbilicaria_angulata","Umbilicaria_angulata","Absent"
"Umbilicaria_antarctica","Umbilicaria_antarctica","Absent"
"Umbilicaria_aprina","Umbilicaria_aprina","Absent"
"Umbilicaria_arctica","Umbilicaria_arctica","Absent"
"Umbilicaria_calvescens","Umbilicaria_calvescens","Absent"
"Umbilicaria_caroliniana","Umbilicaria_caroliniana","Absent"
"Umbilicaria_cinereorufescens","Umbilicaria_cinereorufescens","Absent"
"Umbilicaria_crustulosa","Umbilicaria_crustulosa","Absent"
"Umbilicaria_cylindrica","Umbilicaria_cylindrica","Absent"
"Umbilicaria_decussata","Umbilicaria_decussata","Absent"
"Umbilicaria_dendrophora","Umbilicaria_dendrophora","Absent"
"Umbilicaria_deusta","Umbilicaria_deusta","Absent"
"Umbilicaria_dichroa","Umbilicaria_dichroa","Absent"
"Umbilicaria_esculenta","Umbilicaria_esculenta","Absent"
"Umbilicaria_flocculosa","Umbilicaria_flocculosa","Absent"
"Umbilicaria_grisea","Umbilicaria_grisea","Absent"
"Umbilicaria_haplocarpa","Umbilicaria_haplocarpa","Absent"
"Umbilicaria_havaasii","Umbilicaria_havaasii","Absent"
"Umbilicaria_hirsuta","Umbilicaria_hirsuta","Absent"
"Umbilicaria_hyperborea","Umbilicaria_hyperborea","Absent"
"Umbilicaria_iberica","Umbilicaria_iberica","Absent"
"Umbilicaria_kappenii","Umbilicaria_kappenii","Absent"
"Umbilicaria_krascheninnikovii","Umbilicaria_krascheninnikovii","Absent"
"Umbilicaria_leiocarpa","Umbilicaria_leiocarpa","Absent"
"Umbilicaria_leprosa","Umbilicaria_leprosa","Absent"
"Umbilicaria_loboperipherica","Umbilicaria_loboperipherica","Absent"
"Umbilicaria_lyngei","Umbilicaria_lyngei","Absent"
"Umbilicaria_maculata","Umbilicaria_maculata","Absent"
"Umbilicaria_mammulata","Umbilicaria_mammulata","Absent"
"Umbilicaria_muehlenbergii","Umbilicaria_muehlenbergii","Absent"
"Umbilicaria_nylanderiana","Umbilicaria_nylanderiana","Absent"
"Umbilicaria_phaea","Umbilicaria_phaea","Absent"
"Umbilicaria_polyphylla","Umbilicaria_polyphylla","Absent"
"Umbilicaria_polyrrhiza","Umbilicaria_polyrrhiza","Absent"
"Umbilicaria_proboscidea","Umbilicaria_proboscidea","Absent"
"Umbilicaria_rigida","Umbilicaria_rigida","Absent"
"Umbilicaria_ruebeliana","Umbilicaria_ruebeliana","Absent"
"Umbilicaria_semitensis","Umbilicaria_semitensis","Absent"
"Umbilicaria_spodochroa","Umbilicaria_spodochroa","Absent"
